ID,SKU,NOMBRE,DESCRIPCION,UNIDAD,CATEGORIA
5131,"PREF-001","Block hueco 15x20x40","Block de concreto","PIEZA","Prefabricados"
5609,"PUER-0015","Bisagra de bandera 3 pulgadas par","Desmontable","PAR","Puertas y herrajes"
5606,"PUER-0012","Bisagra de libro 3 pulgadas par","Acero","PAR","Puertas y herrajes"
5607,"PUER-0013","Bisagra de libro 3.5 pulgadas par","Acero","PAR","Puertas y herrajes"
5608,"PUER-0014","Bisagra de libro 4 pulgadas par","Acero","PAR","Puertas y herrajes"
5630,"PUER-0036","Burlete para puerta adhesivo","Sellador","METRO","Puertas y herrajes"
5624,"PUER-0030","Cadena de seguridad para puerta","Laton","PIEZA","Puertas y herrajes"
5615,"PUER-0021","Cerradura de embutir","Seguridad","PIEZA","Puertas y herrajes"
5614,"PUER-0020","Cerradura de sobreponer derecha","Exterior","PIEZA","Puertas y herrajes"
5613,"PUER-0019","Cerradura de sobreponer izquierda","Exterior","PIEZA","Puertas y herrajes"
5610,"PUER-0016","Chapa de bola con llave","Interior","PIEZA","Puertas y herrajes"
5612,"PUER-0018","Chapa de bola para baño","Con seguro","PIEZA","Puertas y herrajes"
5611,"PUER-0017","Chapa de bola sin llave","Paso","PIEZA","Puertas y herrajes"
5622,"PUER-0028","Cierra puertas hidraulico","Automatico","PIEZA","Puertas y herrajes"
5631,"PUER-0037","Felpa para puerta rollo 5m","Sellador","ROLLO","Puertas y herrajes"
5627,"PUER-0033","Jaladera tipo barra 12 pulgadas","Acero inox","PIEZA","Puertas y herrajes"
5626,"PUER-0032","Jaladera tipo estribo 6 pulgadas","Acero inox","PIEZA","Puertas y herrajes"
5616,"PUER-0022","Manija tipo palanca cromada","Moderna","PIEZA","Puertas y herrajes"
5617,"PUER-0023","Manija tipo tubular cromada","Clasica","PIEZA","Puertas y herrajes"
5605,"PUER-0011","Marco puerta metalico 90cm","Galvanizado","PIEZA","Puertas y herrajes"
5603,"PUER-0009","Marco puerta pino 80cm","Con moldura","PIEZA","Puertas y herrajes"
5604,"PUER-0010","Marco puerta pino 90cm","Con moldura","PIEZA","Puertas y herrajes"
5623,"PUER-0029","Mirilla para puerta dorada","180 grados","PIEZA","Puertas y herrajes"
5628,"PUER-0034","Moldura para puerta pino 2.5m","Chambrana","PIEZA","Puertas y herrajes"
5618,"PUER-0024","Pasador de barril 4 pulgadas","Seguro","PIEZA","Puertas y herrajes"
5619,"PUER-0025","Pasador de barril 6 pulgadas","Seguro","PIEZA","Puertas y herrajes"
5625,"PUER-0031","Picaporte de gancho","Seguro","PIEZA","Puertas y herrajes"
5632,"PUER-0038","Puerta corrediza closet 90x240","Blanca","PIEZA","Puertas y herrajes"
5601,"PUER-0007","Puerta metalica lisa 90x210","Exterior","PIEZA","Puertas y herrajes"
5602,"PUER-0008","Puerta metalica multiacanalada 90x210","Exterior","PIEZA","Puertas y herrajes"
5599,"PUER-0005","Puerta multipanel 6 tableros 80x210","Interior","PIEZA","Puertas y herrajes"
5600,"PUER-0006","Puerta multipanel 6 tableros 90x210","Interior","PIEZA","Puertas y herrajes"
5595,"PUER-0001","Puerta tambor blanca 80x210","Interior","PIEZA","Puertas y herrajes"
5596,"PUER-0002","Puerta tambor blanca 90x210","Interior","PIEZA","Puertas y herrajes"
5597,"PUER-0003","Puerta tambor caoba 80x210","Interior","PIEZA","Puertas y herrajes"
5598,"PUER-0004","Puerta tambor caoba 90x210","Interior","PIEZA","Puertas y herrajes"
5633,"PUER-0039","Riel para puerta corrediza 2m","Aluminio","PIEZA","Puertas y herrajes"
5634,"PUER-0040","Rueda para puerta corrediza par","Nylon","PAR","Puertas y herrajes"
5621,"PUER-0027","Tope de puerta de pared","Con goma","PIEZA","Puertas y herrajes"
5620,"PUER-0026","Tope de puerta de piso","Acero inox","PIEZA","Puertas y herrajes"
5629,"PUER-0035","Umbral de aluminio 90cm","Para puerta","PIEZA","Puertas y herrajes"
6025,"QUIM-0011","Adhesivo epoxico bicomponente 1kg","Anclajes","JUEGO","Quimicos construccion"
6026,"QUIM-0012","Adhesivo epoxico bicomponente 4kg","Anclajes","JUEGO","Quimicos construccion"
6015,"QUIM-0001","Aditivo acelerante concreto 20L","Fraguado rapido","CUBETA","Quimicos construccion"
6019,"QUIM-0005","Aditivo inclusor aire 20L","Climas frios","CUBETA","Quimicos construccion"
6020,"QUIM-0006","Aditivo integral impermeabilizante 20L","Para mezcla","CUBETA","Quimicos construccion"
6016,"QUIM-0002","Aditivo retardante concreto 20L","Fraguado lento","CUBETA","Quimicos construccion"
6018,"QUIM-0004","Aditivo superplastificante 20L","Alta resistencia","CUBETA","Quimicos construccion"
6042,"QUIM-0028","Cemento plastico 19kg","Reparaciones","CUBETA","Quimicos construccion"
6041,"QUIM-0027","Cemento plastico 4kg","Reparaciones","PIEZA","Quimicos construccion"
6021,"QUIM-0007","Curador concreto base agua 20L","Membrana","CUBETA","Quimicos construccion"
6022,"QUIM-0008","Curador concreto base solvente 20L","Membrana","CUBETA","Quimicos construccion"
6024,"QUIM-0010","Desmoldante para cimbra 200L","Base aceite","TAMBO","Quimicos construccion"
6034,"QUIM-0020","Espuma poliuretano 750ml","Expansiva","PIEZA","Quimicos construccion"
6044,"QUIM-0030","Fibra polipropileno 1kg","Microrefuerzo","BOLSA","Quimicos construccion"
6043,"QUIM-0029","Fibra polipropileno 600g","Microrefuerzo","BOLSA","Quimicos construccion"
6027,"QUIM-0013","Grout cementicio 25kg","Nivelacion","SACO","Quimicos construccion"
6028,"QUIM-0014","Grout epoxico 5kg","Alta resistencia","JUEGO","Quimicos construccion"
6037,"QUIM-0023","Impermeabilizante acrilico 10 años 19L","Fibratado","CUBETA","Quimicos construccion"
6035,"QUIM-0021","Impermeabilizante acrilico 5 años 19L","Blanco","CUBETA","Quimicos construccion"
6036,"QUIM-0022","Impermeabilizante acrilico 7 años 19L","Blanco","CUBETA","Quimicos construccion"
6038,"QUIM-0024","Impermeabilizante prefabricado 3mm 10m2","Asfaltico","ROLLO","Quimicos construccion"
6039,"QUIM-0025","Impermeabilizante prefabricado 4mm 10m2","APP","ROLLO","Quimicos construccion"
6045,"QUIM-0031","Inhibidor corrosion 20L","Acero refuerzo","CUBETA","Quimicos construccion"
6048,"QUIM-0034","Limpiador eflorescencias 4L","Acido","GALON","Quimicos construccion"
6030,"QUIM-0016","Mortero autonivelante 25kg","Pisos","SACO","Quimicos construccion"
6029,"QUIM-0015","Mortero de reparacion 25kg","Rapida resistencia","SACO","Quimicos construccion"
6040,"QUIM-0026","Primer impermeabilizante 19L","Base agua","CUBETA","Quimicos construccion"
6046,"QUIM-0032","Puente adherencia 20L","Concreto nuevo","CUBETA","Quimicos construccion"
6047,"QUIM-0033","Recubrimiento anticorrosivo 4L","Para acero","GALON","Quimicos construccion"
6033,"QUIM-0019","Sellador acrilico 300ml","Grietas","PIEZA","Quimicos construccion"
6049,"QUIM-0035","Sellador penetrante 20L","Hidrofugante","CUBETA","Quimicos construccion"
6031,"QUIM-0017","Sellador poliuretano 300ml","Juntas","PIEZA","Quimicos construccion"
6032,"QUIM-0018","Sellador poliuretano 600ml salchicha","Juntas","PIEZA","Quimicos construccion"
5134,"SENAL-002","Cinta delimitadora rollo","Cinta amarilla/negra","ROLLO","Señalización"
5133,"SENAL-001","Cono de seguridad 28 pulgadas","Cono naranja","PIEZA","Señalización"
5894,"VIAL-0050","Abrazadera para señal vial","Galvanizada","PIEZA","Senalizacion vial"
5886,"VIAL-0042","Adhesivo para vialetas 1kg","Bituminoso","PIEZA","Senalizacion vial"
5876,"VIAL-0032","Aplicador de pintura para lineas","Manual con ruedas","PIEZA","Senalizacion vial"
5889,"VIAL-0045","Base para poste delineador","Hule reciclado","PIEZA","Senalizacion vial"
5850,"VIAL-0006","Boya vial metalica amarilla","Aluminio fundido","PIEZA","Senalizacion vial"
5852,"VIAL-0008","Boya vial metalica bidireccional","Con reflejante","PIEZA","Senalizacion vial"
5851,"VIAL-0007","Boya vial metalica roja","Aluminio fundido","PIEZA","Senalizacion vial"
5845,"VIAL-0001","Boya vial plastica amarilla","Redonda 10cm","PIEZA","Senalizacion vial"
5848,"VIAL-0004","Boya vial plastica bidireccional amarilla","Con reflejante","PIEZA","Senalizacion vial"
5849,"VIAL-0005","Boya vial plastica bidireccional roja","Con reflejante","PIEZA","Senalizacion vial"
5847,"VIAL-0003","Boya vial plastica blanca","Redonda 10cm","PIEZA","Senalizacion vial"
5846,"VIAL-0002","Boya vial plastica roja","Redonda 10cm","PIEZA","Senalizacion vial"
5884,"VIAL-0040","Cinta masking para lineas 10cm","Para bordes","PIEZA","Senalizacion vial"
5883,"VIAL-0039","Cinta masking para lineas 5cm","Para bordes","PIEZA","Senalizacion vial"
5877,"VIAL-0033","Maquina pintar lineas manual","Stripper","PIEZA","Senalizacion vial"
5872,"VIAL-0028","Microesfera vidrio reflejante 25kg","Para pintura","SACO","Senalizacion vial"
5885,"VIAL-0041","Pegamento epoxico para boyas","Bicomponente","PIEZA","Senalizacion vial"
5871,"VIAL-0027","Pintura termoplastica amarilla 25kg","Alta durabilidad","SACO","Senalizacion vial"
5870,"VIAL-0026","Pintura termoplastica blanca 25kg","Alta durabilidad","SACO","Senalizacion vial"
5867,"VIAL-0023","Pintura trafico amarilla 4L","Base solvente","GALON","Senalizacion vial"
5869,"VIAL-0025","Pintura trafico azul 4L","Discapacitados","GALON","Senalizacion vial"
5866,"VIAL-0022","Pintura trafico blanca 4L","Base solvente","GALON","Senalizacion vial"
5868,"VIAL-0024","Pintura trafico roja 4L","Base solvente","GALON","Senalizacion vial"
5880,"VIAL-0036","Plantilla discapacitados","Simbolo","PIEZA","Senalizacion vial"
5879,"VIAL-0035","Plantilla flecha direccional","Plastico","PIEZA","Senalizacion vial"
5881,"VIAL-0037","Plantilla letras ALTO","Juego completo","PIEZA","Senalizacion vial"
5882,"VIAL-0038","Plantilla numeros estacionamiento","0-9","JUEGO","Senalizacion vial"
5878,"VIAL-0034","Plantilla paso peatonal 50x200cm","Plastico","PIEZA","Senalizacion vial"
5888,"VIAL-0044","Poste delineador flexible 120cm","Naranja","PIEZA","Senalizacion vial"
5887,"VIAL-0043","Poste delineador flexible 75cm","Naranja","PIEZA","Senalizacion vial"
5893,"VIAL-0049","Poste para señal galvanizado 3m","2 pulgadas","PIEZA","Senalizacion vial"
5874,"VIAL-0030","Rodillo para lineas 10cm","Para rayas","PIEZA","Senalizacion vial"
5875,"VIAL-0031","Rodillo para lineas 15cm","Para rayas","PIEZA","Senalizacion vial"
5873,"VIAL-0029","Rodillo para pintura trafico 23cm","Felpa gruesa","PIEZA","Senalizacion vial"
5890,"VIAL-0046","Señal ALTO octagonal 60cm","Reflejante","PIEZA","Senalizacion vial"
5891,"VIAL-0047","Señal CEDA EL PASO triangular","Reflejante","PIEZA","Senalizacion vial"
5892,"VIAL-0048","Señal velocidad maxima 60cm","Reflejante","PIEZA","Senalizacion vial"
5861,"VIAL-0017","Tope de estacionamiento hule 180cm","Industrial","PIEZA","Senalizacion vial"
5859,"VIAL-0015","Tope de estacionamiento plastico 55cm","Amarillo/negro","PIEZA","Senalizacion vial"
5860,"VIAL-0016","Tope de estacionamiento plastico 90cm","Amarillo/negro","PIEZA","Senalizacion vial"
5863,"VIAL-0019","Tope reductor velocidad hule 100cm","Industrial","PIEZA","Senalizacion vial"
5862,"VIAL-0018","Tope reductor velocidad plastico 50cm","Amarillo/negro","PIEZA","Senalizacion vial"
5853,"VIAL-0009","Vialeta ceramica amarilla","21x10cm","PIEZA","Senalizacion vial"
5854,"VIAL-0010","Vialeta ceramica blanca","21x10cm","PIEZA","Senalizacion vial"
5855,"VIAL-0011","Vialeta plastica amarilla cuadrada","10x10cm","PIEZA","Senalizacion vial"
5856,"VIAL-0012","Vialeta plastica blanca cuadrada","10x10cm","PIEZA","Senalizacion vial"
5857,"VIAL-0013","Vialeta reflejante ojo de gato amarillo","Doble cara","PIEZA","Senalizacion vial"
5858,"VIAL-0014","Vialeta reflejante ojo de gato rojo","Doble cara","PIEZA","Senalizacion vial"
5841,"SENA-0037","Alarma de evacuacion manual","Estacion","PIEZA","Senalizacion y seguridad"
5829,"SENA-0025","Arnes de seguridad 3 puntos","Con anillos","PIEZA","Senalizacion y seguridad"
5830,"SENA-0026","Arnes de seguridad 5 puntos","Cuerpo completo","PIEZA","Senalizacion y seguridad"
5836,"SENA-0032","Bandera de señalizacion","Roja","PIEZA","Senalizacion y seguridad"
5808,"SENA-0004","Barricada plastica","Naranja/blanco","PIEZA","Senalizacion y seguridad"
5825,"SENA-0021","Botiquin primeros auxilios basico","25 personas","PIEZA","Senalizacion y seguridad"
5826,"SENA-0022","Botiquin primeros auxilios completo","50 personas","PIEZA","Senalizacion y seguridad"
5843,"SENA-0039","Candado de bloqueo rojo","LOTO","PIEZA","Senalizacion y seguridad"
5834,"SENA-0030","Chaleco reflejante amarillo","Malla","PIEZA","Senalizacion y seguridad"
5833,"SENA-0029","Chaleco reflejante naranja","Malla","PIEZA","Senalizacion y seguridad"
5810,"SENA-0006","Cinta de peligro rollo 100m","Amarilla","ROLLO","Senalizacion y seguridad"
5811,"SENA-0007","Cinta de precaucion rollo 100m","Amarilla","ROLLO","Senalizacion y seguridad"
5805,"SENA-0001","Cono de seguridad 45cm","Naranja","PIEZA","Senalizacion y seguridad"
5806,"SENA-0002","Cono de seguridad 70cm","Naranja","PIEZA","Senalizacion y seguridad"
5807,"SENA-0003","Cono de seguridad 90cm","Naranja reflejante","PIEZA","Senalizacion y seguridad"
5831,"SENA-0027","Cuerda de seguridad 15m","Nylon","PIEZA","Senalizacion y seguridad"
5839,"SENA-0035","Detector de humo","Con bateria","PIEZA","Senalizacion y seguridad"
5840,"SENA-0036","Detector de monoxido","Con alarma","PIEZA","Senalizacion y seguridad"
5844,"SENA-0040","Etiqueta de bloqueo paq 10","LOTO","PAQUETE","Senalizacion y seguridad"
5824,"SENA-0020","Extintor CO2 4.5kg","Electrico","PIEZA","Senalizacion y seguridad"
5821,"SENA-0017","Extintor PQS 4.5kg","ABC","PIEZA","Senalizacion y seguridad"
5822,"SENA-0018","Extintor PQS 6kg","ABC","PIEZA","Senalizacion y seguridad"
5823,"SENA-0019","Extintor PQS 9kg","ABC","PIEZA","Senalizacion y seguridad"
5835,"SENA-0031","Lampara de señalizacion LED","Ambar","PIEZA","Senalizacion y seguridad"
5816,"SENA-0012","Letrero area restringida","40x60cm","PIEZA","Senalizacion y seguridad"
5819,"SENA-0015","Letrero extintor","Fotoluminiscente","PIEZA","Senalizacion y seguridad"
5813,"SENA-0009","Letrero peligro excavacion","40x60cm","PIEZA","Senalizacion y seguridad"
5817,"SENA-0013","Letrero prohibido el paso","40x60cm","PIEZA","Senalizacion y seguridad"
5820,"SENA-0016","Letrero punto de reunion","50x70cm","PIEZA","Senalizacion y seguridad"
5818,"SENA-0014","Letrero salida de emergencia","Fotoluminiscente","PIEZA","Senalizacion y seguridad"
5814,"SENA-0010","Letrero uso obligatorio casco","40x60cm","PIEZA","Senalizacion y seguridad"
5815,"SENA-0011","Letrero uso obligatorio chaleco","40x60cm","PIEZA","Senalizacion y seguridad"
5828,"SENA-0024","Linea de vida retractil 15m","Cable acero","PIEZA","Senalizacion y seguridad"
5842,"SENA-0038","Luz de emergencia LED","Recargable","PIEZA","Senalizacion y seguridad"
5812,"SENA-0008","Malla de seguridad naranja rollo 50m","1m alto","ROLLO","Senalizacion y seguridad"
5832,"SENA-0028","Mosqueton de seguridad","Acero","PIEZA","Senalizacion y seguridad"
5838,"SENA-0034","Silbato de seguridad","Metalico","PIEZA","Senalizacion y seguridad"
5809,"SENA-0005","Tambor de señalizacion","Naranja","PIEZA","Senalizacion y seguridad"
5066,"SERV-2479","APOYO EN PRUEBAS DE LABORATORIO EN CAMPO PINAR DE LAGO","APOYO EN PRUEBAS DE LABORATORIO EN CAMPO PINAR DE LAGO","PIEZA","Servicios y rentas"
5022,"SERV-2435","ARMADO DE ACERO PARA ZAPATAS","ARMADO DE ACERO PARA ZAPATAS","PIEZA","Servicios y rentas"
5021,"SERV-2434","ARMADOS DE ACEROS EN ESCALONES","ARMADOS DE ACEROS EN ESCALONES","PIEZA","Servicios y rentas"
5030,"SERV-2443","ARMADOS Y HABILITADO DE ZAPATA","ARMADOS Y HABILITADO DE ZAPATA","PIEZA","Servicios y rentas"
4666,"SERV-2079","Camion de volteo de 14m3 medio dia","Camion de volteo de 14m3 medio dia","METRO_CUBICO","Servicios y rentas"
5041,"SERV-2454","CIMBRA DE DADOS EN ZAPATAS","CIMBRA DE DADOS EN ZAPATAS","PIEZA","Servicios y rentas"
5035,"SERV-2448","CIMBRA DE ZAPATAS","CIMBRA DE ZAPATAS","PIEZA","Servicios y rentas"
5037,"SERV-2450","COLADO DE GUARNICIONES","COLADO DE GUARNICIONES","PIEZA","Servicios y rentas"
5036,"SERV-2449","COLADO DE ZAPATAS","COLADO DE ZAPATAS","PIEZA","Servicios y rentas"
5038,"SERV-2451","COLOCACION DE LUMINARIA Y CONEXION DE RED ELECTRICA","COLOCACION DE LUMINARIA Y CONEXION DE RED ELECTRICA","PIEZA","Servicios y rentas"
5065,"SERV-2478","COMPRA DE 50 TIMBRES","COMPRA DE 50 TIMBRES","PIEZA","Servicios y rentas"
5019,"SERV-2432","CONCRETOS ESTAMPADOS COLOR","CONCRETOS ESTAMPADOS COLOR","PIEZA","Servicios y rentas"
5020,"SERV-2433","CORTE CON DISCO SOBRE PAVIMENTO","CORTE CON DISCO SOBRE PAVIMENTO","PIEZA","Servicios y rentas"
5039,"SERV-2452","CORTE DE LINEAS DE AGUA","CORTE DE LINEAS DE AGUA","LITRO","Servicios y rentas"
5027,"SERV-2440","CORTES DE PAVIMENTO","CORTES DE PAVIMENTO","PIEZA","Servicios y rentas"
5042,"SERV-2455","CORTES DE PAVIMENTO CALLE JUAN DIEGO","CORTES DE PAVIMENTO CALLE JUAN DIEGO","PIEZA","Servicios y rentas"
5059,"SERV-2472","DENIVEL Y TERRACRET","DENIVEL Y TERRACRET","PIEZA","Servicios y rentas"
5031,"SERV-2444","DESTAJO DE COLADO DE ZAPATAS","DESTAJO DE COLADO DE ZAPATAS","PIEZA","Servicios y rentas"
4679,"SERV-2092","DIAS OPERADOR Y 9 HRS SABADO","DIAS OPERADOR Y 9 HRS SABADO","DIA","Servicios y rentas"
4683,"SERV-2096","DO ABONO PRESTACION DE SERVICIOS","DO ABONO PRESTACION DE SERVICIOS","SERVICIO","Servicios y rentas"
4678,"SERV-2091","ER ABONO DE SUS SERVICIOS PRESTADOS","ER ABONO DE SUS SERVICIOS PRESTADOS","SERVICIO","Servicios y rentas"
5034,"SERV-2447","ESTIMACIONES Y VALES DE OBRA","ESTIMACIONES Y VALES DE OBRA","PIEZA","Servicios y rentas"
5023,"SERV-2436","EXACAVACION A MANO Y TOMAS DOMICILIARIAS","EXACAVACION A MANO Y TOMAS DOMICILIARIAS","PIEZA","Servicios y rentas"
4667,"SERV-2080","Excavacion de zapatas movimiento de tierras","Excavacion de zapatas movimiento de tierras","PIEZA","Servicios y rentas"
3496,"SERV-0909","Flete agregados por m3 foraneo","Transporte petreos largo","METRO_CUBICO","Servicios y rentas"
3495,"SERV-0908","Flete agregados por m3 local","Transporte petreos local","METRO_CUBICO","Servicios y rentas"
3498,"SERV-0911","Flete cemento por tonelada","Transporte cemento","TONELADA","Servicios y rentas"
4669,"SERV-2082","FLETE DE MAQUINARIA A DIFERENTES OBRAS","FLETE DE MAQUINARIA A DIFERENTES OBRAS","PIEZA","Servicios y rentas"
3497,"SERV-0910","Flete varilla por tonelada","Transporte acero","TONELADA","Servicios y rentas"
5043,"SERV-2456","FLETES","FLETES","PIEZA","Servicios y rentas"
4680,"SERV-2093","JORNADA VELADOR SEM 47","JORNADA VELADOR SEM 47","SERVICIO","Servicios y rentas"
4681,"SERV-2094","JORNADAS CHALAN Y 5 JORNADAS MAESTRO","JORNADAS CHALAN Y 5 JORNADAS MAESTRO","SERVICIO","Servicios y rentas"
4671,"SERV-2084","JORNADAS DE TRABAJO DE OPERADOR c/U","JORNADAS DE TRABAJO DE OPERADOR c/U","SERVICIO","Servicios y rentas"
5060,"SERV-2473","LIMPIEZA OFICINA MIERCOLES 12 NOV","LIMPIEZA OFICINA MIERCOLES 12 NOV","PIEZA","Servicios y rentas"
5070,"SERV-2483","LONA PARA OBRA 1.22 X 2.44 HD","LONA PARA OBRA 1.22 X 2.44 HD","PIEZA","Servicios y rentas"
3499,"SERV-0912","Maniobra carga descarga","Carga y descarga","SERVICIO","Servicios y rentas"
5068,"SERV-2481","MATERIAL PAGADO POR DANIEL SAUCEDO EN OBRA","MATERIAL PAGADO POR DANIEL SAUCEDO EN OBRA","PIEZA","Servicios y rentas"
5064,"SERV-2477","MENSUALIDAD 14 UNIDADES","MENSUALIDAD 14 UNIDADES","PIEZA","Servicios y rentas"
4673,"SERV-2086","OPERADOR DE MOTOCONFORMADORA","OPERADOR DE MOTOCONFORMADORA","PIEZA","Servicios y rentas"
4677,"SERV-2090","OPERADOR DE RETRO","OPERADOR DE RETRO","PIEZA","Servicios y rentas"
5028,"SERV-2441","PERFILADO DE CONCRETOS","PERFILADO DE CONCRETOS","PIEZA","Servicios y rentas"
4674,"SERV-2087","PERSONAS SOLICITADAS","PERSONAS SOLICITADAS","PIEZA","Servicios y rentas"
4675,"SERV-2088","PERSONAS SOLICITADAS PARA LIMPIEZA","PERSONAS SOLICITADAS PARA LIMPIEZA","PIEZA","Servicios y rentas"
5061,"SERV-2474","REALIZACION DE 3 PAQUETES","REALIZACION DE 3 PAQUETES","PIEZA","Servicios y rentas"
5058,"SERV-2471","RECARGA TIEMPO AIRE A TELEFONO COMPRAS","RECARGA TIEMPO AIRE A TELEFONO COMPRAS","PIEZA","Servicios y rentas"
5029,"SERV-2442","REDES HIDRAULICAS","REDES HIDRAULICAS","PIEZA","Servicios y rentas"
3470,"SERV-0883","Renta alisadora helicoptero dia","Allanadora","DIA","Servicios y rentas"
3464,"SERV-0877","Renta autobomba concreto servicio","Telescopica","SERVICIO","Servicios y rentas"
3433,"SERV-0846","Renta bailarina compactador dia","Saltarin","DIA","Servicios y rentas"
3480,"SERV-0893","Renta bodega movil 6x2.4m mes","Contenedor almacen","MES","Servicios y rentas"
3463,"SERV-0876","Renta bomba concreto estacionaria dia","Estacionaria","DIA","Servicios y rentas"
3472,"SERV-0885","Renta bomba lodos dia","Agua solidos","DIA","Servicios y rentas"
3471,"SERV-0884","Renta bomba sumergible dia","Achique","DIA","Servicios y rentas"
3437,"SERV-0850","Renta camion volteo 14 m3 dia","Caja grande","DIA","Servicios y rentas"
3436,"SERV-0849","Renta camion volteo 7 m3 dia","7 metros cubicos","DIA","Servicios y rentas"
3439,"SERV-0852","Renta camion volteo mensual","Con operador","MES","Servicios y rentas"
3438,"SERV-0851","Renta camion volteo por viaje","Pago viaje","VIAJE","Servicios y rentas"
3445,"SERV-0858","Renta camioneta pick up dia","Apoyo","DIA","Servicios y rentas"
3446,"SERV-0859","Renta camioneta pick up mes","Mensual","MES","Servicios y rentas"
3428,"SERV-0841","Renta cargador frontal 950 con operador dia","3 yd3","DIA","Servicios y rentas"
3429,"SERV-0842","Renta cargador frontal 966 con operador dia","4 yd3","DIA","Servicios y rentas"
3430,"SERV-0843","Renta cargador frontal mensual","Con operador","MES","Servicios y rentas"
3481,"SERV-0894","Renta comedor movil mes","Contenedor comedor","MES","Servicios y rentas"
3425,"SERV-0838","Renta compactador doble rodillo dia","Doble tambor","DIA","Servicios y rentas"
3458,"SERV-0871","Renta compresor aire 185 CFM dia","Neumatica","DIA","Servicios y rentas"
3459,"SERV-0872","Renta compresor aire 375 CFM dia","Grande","DIA","Servicios y rentas"
3460,"SERV-0873","Renta compresor mensual","Continuo","MES","Servicios y rentas"
3466,"SERV-0879","Renta cortadora piso dia","Pavimentos","DIA","Servicios y rentas"
4668,"SERV-2081","RENTA DE RETRO PARA LIMPIEZAS","RENTA DE RETRO PARA LIMPIEZAS","SERVICIO","Servicios y rentas"
3416,"SERV-0829","Renta excavadora 320 con operador dia","20 ton","DIA","Servicios y rentas"
3417,"SERV-0830","Renta excavadora 320 mensual","20 ton mensual","MES","Servicios y rentas"
3418,"SERV-0831","Renta excavadora 336 con operador dia","36 ton","DIA","Servicios y rentas"
3447,"SERV-0860","Renta grua hidraulica 15 ton dia","Maniobras","DIA","Servicios y rentas"
3448,"SERV-0861","Renta grua hidraulica 25 ton dia","Mayor capacidad","DIA","Servicios y rentas"
3449,"SERV-0862","Renta grua hidraulica 50 ton dia","Grande","DIA","Servicios y rentas"
3450,"SERV-0863","Renta grua titan 80 ton dia","Especiales","DIA","Servicios y rentas"
3478,"SERV-0891","Renta lavamanos portatil semanal","Lavamanos","SEMANA","Servicios y rentas"
3462,"SERV-0875","Renta martillo hidraulico retro dia","Para retro","DIA","Servicios y rentas"
3461,"SERV-0874","Renta martillo neumatico 90 lb dia","Rompedor","DIA","Servicios y rentas"
3431,"SERV-0844","Renta minicargador Bobcat con operador dia","Multifuncional","DIA","Servicios y rentas"
3432,"SERV-0845","Renta minicargador mensual","Con operador","MES","Servicios y rentas"
3419,"SERV-0832","Renta miniexcavadora con operador dia","Compacta","DIA","Servicios y rentas"
3420,"SERV-0833","Renta motoconformadora con operador dia","Motoniveladora","DIA","Servicios y rentas"
3421,"SERV-0834","Renta motoconformadora mensual","Con operador","MES","Servicios y rentas"
3479,"SERV-0892","Renta oficina movil 6x2.4m mes","Contenedor oficina","MES","Servicios y rentas"
3440,"SERV-0853","Renta pipa agua 10,000 L dia","Riego","DIA","Servicios y rentas"
3441,"SERV-0854","Renta pipa agua 20,000 L dia","Grande","DIA","Servicios y rentas"
3442,"SERV-0855","Renta pipa agua por viaje","Pago viaje","VIAJE","Servicios y rentas"
3434,"SERV-0847","Renta placa vibratoria dia","Compactador placa","DIA","Servicios y rentas"
3453,"SERV-0866","Renta planta luz 100 KVA dia","Grande","DIA","Servicios y rentas"
3451,"SERV-0864","Renta planta luz 20 KVA dia","Herramienta","DIA","Servicios y rentas"
3454,"SERV-0867","Renta planta luz 250 KVA dia","Industrial","DIA","Servicios y rentas"
3452,"SERV-0865","Renta planta luz 50 KVA dia","Mediano","DIA","Servicios y rentas"
3455,"SERV-0868","Renta planta luz mensual","Generador","MES","Servicios y rentas"
3469,"SERV-0882","Renta regla vibratoria dia","Vibradora","DIA","Servicios y rentas"
3413,"SERV-0826","Renta retroexcavadora con operador dia","Case 580","DIA","Servicios y rentas"
3415,"SERV-0828","Renta retroexcavadora mensual","Con operador","MES","Servicios y rentas"
3414,"SERV-0827","Renta retroexcavadora sin operador dia","Solo maquina","DIA","Servicios y rentas"
3467,"SERV-0880","Renta revolvedora 1 saco dia","Mezcladora","DIA","Servicios y rentas"
3468,"SERV-0881","Renta revolvedora 2 sacos dia","Grande","DIA","Servicios y rentas"
3435,"SERV-0848","Renta rodillo compactador manual dia","Vibratorio","DIA","Servicios y rentas"
3476,"SERV-0889","Renta sanitario portatil mensual","Baño mensual","MES","Servicios y rentas"
3475,"SERV-0888","Renta sanitario portatil semanal","Baño portatil","SEMANA","Servicios y rentas"
3473,"SERV-0886","Renta soldadora inversor dia","Portatil","DIA","Servicios y rentas"
3474,"SERV-0887","Renta soldadora MIG dia","Semiautomatica","DIA","Servicios y rentas"
3456,"SERV-0869","Renta torre iluminacion dia","LED","DIA","Servicios y rentas"
3457,"SERV-0870","Renta torre iluminacion mes","Mensual","MES","Servicios y rentas"
3443,"SERV-0856","Renta tractocamion cama baja viaje","Transporte maq","VIAJE","Servicios y rentas"
3444,"SERV-0857","Renta tractocamion gondola viaje","Transporte agregados","VIAJE","Servicios y rentas"
